epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
185,679.242,1.39911,0.8937,1.20533,0.4521,0.4073,0.36605,0.14015,2.15975,1.54202,1.82405,0.00068075,0.00068075,0.00068075
186,682.925,1.38623,0.88061,1.21143,0.40831,0.37808,0.33291,0.12032,2.19906,1.63566,1.86651,0.000677656,0.000677656,0.000677656
187,686.552,1.37737,0.8678,1.20925,0.42903,0.36626,0.33551,0.12511,2.19261,1.5384,1.87893,0.000674562,0.000674562,0.000674562
188,690.095,1.42014,0.90083,1.21521,0.38376,0.42327,0.33689,0.12972,2.16996,1.55371,1.80838,0.000671469,0.000671469,0.000671469
189,693.74,1.40103,0.87313,1.19696,0.40962,0.44739,0.35369,0.12642,2.18255,1.57098,1.80945,0.000668375,0.000668375,0.000668375
190,697.257,1.37897,0.84902,1.19458,0.41265,0.37935,0.34788,0.13509,2.1701,1.49448,1.83854,0.000665281,0.000665281,0.000665281
191,700.916,1.36265,0.84819,1.18142,0.37062,0.41077,0.32996,0.12715,2.20924,1.52475,1.85848,0.000662188,0.000662188,0.000662188
192,704.465,1.42271,0.86959,1.20126,0.30202,0.39244,0.32552,0.12357,2.1887,1.53904,1.82418,0.000659094,0.000659094,0.000659094
193,708.216,1.36297,0.84651,1.18763,0.28821,0.48265,0.3311,0.13749,2.2033,1.51247,1.8597,0.000656,0.000656,0.000656
194,711.723,1.32634,0.84629,1.1838,0.47034,0.40877,0.35406,0.1382,2.16609,1.49135,1.79559,0.000652906,0.000652906,0.000652906
195,715.327,1.40563,0.86138,1.19482,0.37742,0.43963,0.35089,0.13303,2.25792,1.56002,1.89347,0.000649813,0.000649813,0.000649813
196,718.973,1.37327,0.84398,1.19015,0.37696,0.47,0.36093,0.13347,2.23296,1.52496,1.89105,0.000646719,0.000646719,0.000646719
197,722.709,1.3592,0.85719,1.1875,0.41113,0.45022,0.3748,0.14235,2.20257,1.51323,1.86947,0.000643625,0.000643625,0.000643625
198,726.194,1.3639,0.83016,1.17088,0.42491,0.41744,0.36127,0.13927,2.20526,1.5569,1.87016,0.000640531,0.000640531,0.000640531
199,729.886,1.38545,0.85551,1.19751,0.52558,0.26729,0.32832,0.12491,2.20848,1.67723,1.8555,0.000637437,0.000637437,0.000637437
200,733.448,1.34141,0.82582,1.17065,0.48248,0.31448,0.36216,0.13677,2.18019,1.65489,1.84612,0.000634344,0.000634344,0.000634344
