epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
77,333.634,1.88229,1.48064,1.52812,0.19786,0.26037,0.18441,0.06936,2.21997,1.88225,1.77442,0.00101488,0.00101488,0.00101488
78,338.033,1.84443,1.44783,1.51547,0.3092,0.30824,0.24342,0.08823,2.10706,1.77092,1.68579,0.00101178,0.00101178,0.00101178
79,342.255,1.88386,1.46869,1.51252,0.26849,0.25744,0.20628,0.07483,2.27747,1.89917,1.79443,0.00100869,0.00100869,0.00100869
80,346.871,1.90793,1.4694,1.51383,0.30762,0.29225,0.22248,0.08372,2.10717,1.82896,1.73354,0.00100559,0.00100559,0.00100559
81,350.974,1.86857,1.4725,1.52374,0.27425,0.29961,0.21118,0.08049,2.116,1.81488,1.71547,0.0010025,0.0010025,0.0010025
82,355.322,1.84214,1.45544,1.50763,0.55902,0.21584,0.23063,0.09158,2.03831,1.81658,1.67783,0.000999406,0.000999406,0.000999406
83,359.53,1.81619,1.42157,1.49877,0.34469,0.25032,0.22661,0.08437,2.11705,1.93127,1.75918,0.000996313,0.000996313,0.000996313
84,363.796,1.85385,1.38045,1.48029,0.31014,0.23702,0.23928,0.08768,2.10824,1.76756,1.76127,0.000993219,0.000993219,0.000993219
85,368.171,1.86012,1.41958,1.49136,0.28448,0.28998,0.24264,0.09539,2.04024,1.71747,1.70534,0.000990125,0.000990125,0.000990125
86,372.529,1.80745,1.39759,1.471,0.54439,0.23804,0.23103,0.08715,2.09233,1.82987,1.71838,0.000987031,0.000987031,0.000987031
87,376.809,1.84238,1.44548,1.49023,0.27384,0.20349,0.18802,0.07326,2.1631,2.10582,1.74489,0.000983938,0.000983938,0.000983938
88,381.32,1.8041,1.40793,1.47252,0.27787,0.23858,0.20033,0.07272,2.18409,1.9468,1.73328,0.000980844,0.000980844,0.000980844
89,385.342,1.8019,1.40026,1.49015,0.29835,0.24399,0.23428,0.08591,2.17241,1.72872,1.74436,0.00097775,0.00097775,0.00097775
90,390,1.81478,1.37676,1.46132,0.26111,0.25018,0.19212,0.07139,2.1529,1.98984,1.72899,0.000974656,0.000974656,0.000974656
91,394.031,1.81729,1.37274,1.46866,0.35659,0.33135,0.25688,0.09806,2.14104,1.74666,1.74666,0.000971562,0.000971562,0.000971562
92,398.478,1.78908,1.34281,1.44971,0.30203,0.24314,0.19443,0.07298,2.16346,1.84903,1.75875,0.000968469,0.000968469,0.000968469
93,402.693,1.82538,1.37467,1.46718,0.27067,0.22985,0.23752,0.08616,2.1102,1.83533,1.75571,0.000965375,0.000965375,0.000965375
94,406.995,1.79577,1.36911,1.45769,0.39206,0.22885,0.21812,0.08694,2.0993,1.77647,1.72315,0.000962281,0.000962281,0.000962281
95,411.361,1.77017,1.36702,1.47446,0.22935,0.24969,0.21926,0.08499,2.15516,1.82713,1.74558,0.000959187,0.000959187,0.000959187
96,415.676,1.75975,1.34811,1.46556,0.30049,0.34194,0.29537,0.10591,2.1123,1.72532,1.7264,0.000956094,0.000956094,0.000956094
97,419.892,1.82573,1.36806,1.45803,0.30915,0.33663,0.25768,0.08692,2.23363,1.7012,1.76592,0.000953,0.000953,0.000953
98,424.203,1.78905,1.3673,1.46329,0.3159,0.28668,0.25714,0.09722,2.09506,1.66378,1.70094,0.000949906,0.000949906,0.000949906
99,428.504,1.78296,1.36066,1.44788,0.30144,0.32475,0.25734,0.09949,2.08082,1.6385,1.70841,0.000946812,0.000946812,0.000946812
100,432.731,1.73833,1.31849,1.44689,0.31305,0.2826,0.23737,0.09478,2.118,1.65413,1.73075,0.000943719,0.000943719,0.000943719
101,437.051,1.76487,1.33582,1.44994,0.2586,0.32388,0.23759,0.0903,2.14423,1.72734,1.76448,0.000940625,0.000940625,0.000940625
102,441.354,1.80125,1.3406,1.43348,0.32908,0.35558,0.23318,0.09194,2.17821,1.77773,1.81365,0.000937531,0.000937531,0.000937531
103,445.794,1.79657,1.35056,1.45603,0.35012,0.34468,0.29135,0.11056,2.09676,1.65454,1.75431,0.000934438,0.000934438,0.000934438
104,450.107,1.76709,1.33917,1.45254,0.35718,0.26145,0.26082,0.10381,2.15933,1.68444,1.79078,0.000931344,0.000931344,0.000931344
105,454.359,1.7707,1.32091,1.44198,0.36384,0.38466,0.28213,0.11167,2.03212,1.61609,1.6735,0.00092825,0.00092825,0.00092825
106,458.631,1.73413,1.3194,1.45361,0.31177,0.26887,0.24229,0.09568,2.12887,1.74966,1.74995,0.000925156,0.000925156,0.000925156
107,462.947,1.75492,1.28743,1.42215,0.37833,0.30091,0.27924,0.11088,2.16133,1.84915,1.75734,0.000922063,0.000922063,0.000922063
108,467.315,1.73594,1.28263,1.4132,0.34251,0.25226,0.18994,0.07212,2.3374,2.04579,1.88993,0.000918969,0.000918969,0.000918969
109,471.448,1.78122,1.30992,1.45203,0.35973,0.25222,0.2403,0.0919,2.28493,1.88449,1.82856,0.000915875,0.000915875,0.000915875
110,475.872,1.75855,1.31038,1.45407,0.26562,0.33549,0.25841,0.09843,2.19589,1.77026,1.77383,0.000912781,0.000912781,0.000912781
111,480.047,1.77776,1.32965,1.45573,0.35873,0.35937,0.28792,0.10654,2.13078,1.71259,1.70848,0.000909688,0.000909688,0.000909688
112,484.467,1.75622,1.28842,1.45072,0.30872,0.23691,0.22943,0.0867,2.14851,1.72395,1.73049,0.000906594,0.000906594,0.000906594
113,488.525,1.75559,1.30657,1.4285,0.25971,0.36469,0.22287,0.0843,2.17423,1.75239,1.76892,0.0009035,0.0009035,0.0009035
